0.0, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, False 
0.0, 2602, -29.0, -46.5, 1.6031160664142057, 6.363617140974502, -0.7937678671715888, -1.2727657180509957, 0.7853981633974483, 7, False 
0.0, 2603, -50.0, 44.0, 0.7507135169227552, 7.339372105107976, 1.5014270338455105, -1.3212557897840493, 4.71238898038469, 6, False 
0.0, 2604, 45.5, 77.0, -8.703636254649437, 3.044924856128175, 0.5927274907011251, -1.9101502877436498, 3.141592653589793, 8, False 
0.5, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, False 
0.5, 2602, -28.1984419667929, -43.31819142951275, 1.193950376564322, 5.73506051007346, -0.8183313796997671, -1.2571132618020842, 0.7853981633974483, 7, False 
0.5, 2603, -49.62464324153862, 47.669686052553985, 1.4718827892606434, 6.646613214413932, 1.4423385446757762, -1.385517781388086, 4.71238898038469, 6, False 
0.5, 2604, 41.14818187267528, 78.52246242806409, -8.380650280110892, 2.0985211049461614, 0.6459719490770899, -1.892807502364027, 3.141592653589793, 8, False 
1.0, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, False 
1.0, 2602, -27.601466778510737, -40.450661174476025, 0.7712233099426414, 5.115543095350169, -0.8454541332433612, -1.2390348294465805, 0.7853981633974483, 7, False 
1.0, 2603, -48.8887018469083, 50.99299265976095, 2.1639387944742716, 5.924769404682385, 1.3841120104272564, -1.443687619463095, 4.71238898038469, 6, False 
1.0, 2604, 36.95785673261983, 79.57172298053717, -8.030980815055097, 1.1616479730827303, 0.6993389301115907, -1.873746263726862, 3.141592653589793, 8, False 
1.5, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, False 
1.5, 2602, -27.215855123539416, -37.89288962680094, 0.3337046866420058, 4.506381824203426, -0.8750372466012712, -1.2183225422934871, 0.7853981633974483, 7, False 
1.5, 2603, -47.80673244967116, 53.95537736210214, 2.8271114967993896, 5.176302994687386, 1.3263454046502354, -1.4969328199899965, 4.71238898038469, 6, False 
1.5, 2604, 32.94236632509228, 80.15254696707854, -7.654594353584382, 0.23518522066277803, 0.7527729229414305, -1.8529255048399045, 3.141592653589793, 8, False 
2.0, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, False 
2.0, 2602, -27.049002780218412, -35.63969871469922, -0.11971273297615825, 3.908960161065232, -0.9068348392363281, -1.194843326276388, 0.7853981633974483, 7, False 
2.0, 2603, -46.393176701271464, 56.543528859445836, 3.461415740126541, 4.403219475979887, 1.2686084866543033, -1.546167037415, 4.71238898038469, 6, False 
2.0, 2604, 29.11506914830009, 80.27013957740992, -7.251455588585554, -0.6799536410162678, 0.8062775299976557, -1.8302777233580916, 3.141592653589793, 8, False 
2.5, 2601, 0.0, 0.0, 0.0, 0.0, 0, 0, 0.0, 1, False 
2.5, 2602, -27.108859146706493, -33.6852186341666, -0.5899315342685573, 3.3246706104902284, -0.940437602584798, -1.1685791011500064, 0.7853981633974483, 7, False 
